"filename", "language", "ui", "C++", "Markdown", "PowerShell", "TypeScript", "Properties", "Python", "HTML", "QRC", "CSS", "JavaScript", "Makefile", "XML", "comment", "blank", "total"
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexermasm.cpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 49
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexermatlab.cpp", "C++", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 40, 162
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexernasm.cpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 49
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexeroctave.cpp", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 15, 69
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerpascal.cpp", "C++", 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 110, 433
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerperl.cpp", "C++", 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 156, 659
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerpo.cpp", "C++", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 61, 224
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerpostscript.cpp", "C++", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 98, 449
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerpov.cpp", "C++", 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 102, 465
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerproperties.cpp", "C++", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 58, 214
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerpython.cpp", "C++", 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 134, 508
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerruby.cpp", "C++", 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 118, 446
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerspice.cpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 44, 195
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexersql.cpp", "C++", 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 123, 522
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexersrec.cpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 63
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexertcl.cpp", "C++", 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 88, 439
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexertekhex.cpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 60
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexertex.cpp", "C++", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 62, 309
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerverilog.cpp", "C++", 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 125, 573
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexervhdl.cpp", "C++", 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 108, 419
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexerxml.cpp", "C++", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 63, 253
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscilexeryaml.cpp", "C++", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 69, 270
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscimacro.cpp", "C++", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 79, 314
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscintilla_cs.ts", "TypeScript", 0, 0, 0, 0, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4228
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscintilla_de.ts", "TypeScript", 0, 0, 0, 0, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4228
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscintilla_es.ts", "TypeScript", 0, 0, 0, 0, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4228
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscintilla_fr.ts", "TypeScript", 0, 0, 0, 0, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4228
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscintilla_pt_br.ts", "TypeScript", 0, 0, 0, 0, 4227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4228
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qsciprinter.cpp", "C++", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 50, 197
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qsciscintilla.cpp", "C++", 0, 2957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 509, 1104, 4570
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qsciscintillabase.cpp", "C++", 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 208, 868
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscistyle.cpp", "C++", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 42, 185
"d:\Qt5Project\CodeEditorLite\lib\QScintilla\src\qscistyledtext.cpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 55
"d:\Qt5Project\CodeEditorLite\script\build_mingw64.ps1", "PowerShell", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 44, 262
"d:\Qt5Project\CodeEditorLite\script\init-env.ps1", "PowerShell", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 34
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_comment.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_comment_segment.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_copy.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_cut.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_delete.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_find.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_find_next.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_find_prev.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_go_line.cpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_paste.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_redo.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_replace.cpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_uncomment.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_uncomment_segment.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\edit\on_edit_undo.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\editor\on_editor_cursor_position_changed.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\editor\on_editor_modification_changed.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_new.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_open.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_print.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 36
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_properties.cpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 29
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_save.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\file\on_file_save_as.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\Qt5Project\CodeEditorLite\src\function\help\on_help_about.cpp", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Qt5Project\CodeEditorLite\src\function\help\on_help_help.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_clean_error.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_create_bookmark.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_create_break.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_delete_error.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_go_bookmark.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_go_error.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_manage_bookmark.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\mark\on_mark_remove_break.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Qt5Project\CodeEditorLite\src\function\settings\on_settings_editor.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\settings\on_settings_general.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\settings\on_settings_hotkey.cpp", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\Qt5Project\CodeEditorLite\src\function\settings\on_settings_ipc.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\settings\on_settings_toolbar.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Qt5Project\CodeEditorLite\src\function\start\on_start_exit.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\start\on_start_new_instance.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\tab\on_current_tab_changed.cpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\Qt5Project\CodeEditorLite\src\function\tab\on_tab_close_requested.cpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Qt5Project\CodeEditorLite\src\function\view\on_view_fullscreen.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\view\on_view_statusbar.cpp", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"d:\Qt5Project\CodeEditorLite\src\function\view\on_view_toolbar.cpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_close_all.cpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_close_all_saved.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_close_other.cpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_close_tab.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_errors_warnings.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_ipc_message.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_navigator.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\function\window\on_window_segment.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\ipc\ipc_server.cpp", "C++", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 176
"d:\Qt5Project\CodeEditorLite\src\main.cpp", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 53
"d:\Qt5Project\CodeEditorLite\src\project\project_manager.cpp", "C++", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 241
"d:\Qt5Project\CodeEditorLite\src\util\recent_files_manager.cpp", "C++", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 154
"d:\Qt5Project\CodeEditorLite\src\widget\editor\code_editor.cpp", "C++", 0, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62, 626
"d:\Qt5Project\CodeEditorLite\src\widget\editor\code_editor.ui", "ui", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"d:\Qt5Project\CodeEditorLite\src\widget\errors_and_warnings\errors_and_warnings.cpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"d:\Qt5Project\CodeEditorLite\src\widget\errors_and_warnings\errors_and_warnings.ui", "ui", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"d:\Qt5Project\CodeEditorLite\src\widget\ipc_message\ipc_message.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\Qt5Project\CodeEditorLite\src\widget\ipc_message\ipc_message.ui", "ui", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"d:\Qt5Project\CodeEditorLite\src\widget\main_window\main_window.cpp", "C++", 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 87, 589
"d:\Qt5Project\CodeEditorLite\src\widget\main_window\main_window.ui", "ui", 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 481
"d:\Qt5Project\CodeEditorLite\src\widget\navigator\navigator.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\widget\navigator\navigator.ui", "ui", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard.cpp", "C++", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 31, 235
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard.ui", "ui", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_layout.cpp", "C++", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 202
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_layout.ui", "ui", 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_output.cpp", "C++", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 167
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_output.ui", "ui", 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_page_setup.cpp", "C++", 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41, 380
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_page_setup.ui", "ui", 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_preview.cpp", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 60
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_preview.ui", "ui", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_printer.cpp", "C++", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 153
"d:\Qt5Project\CodeEditorLite\src\widget\print\print_wizard_page_printer.ui", "ui", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"d:\Qt5Project\CodeEditorLite\src\widget\properties\properties.cpp", "C++", 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46, 262
"d:\Qt5Project\CodeEditorLite\src\widget\properties\properties.ui", "ui", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121
"d:\Qt5Project\CodeEditorLite\src\widget\segment\segment.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Qt5Project\CodeEditorLite\src\widget\segment\segment.ui", "ui", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"Total", "-", 1850, 103910, 418, 180, 21135, 4, 121, 93450, 10, 1409, 196, 513, 26, 19773, 25462, 268457
